1978,1997
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2612.6000000000004,2660.8
2480.8,2496.4000000000005
2339.6000000000004,2389.8
2210.6000000000004,2251.4000000000005
2079.0,2123.6000000000004
1948.2,2011.4
1818.0,1868.4
1713.0,1731.6
1617.0,1613.6
1550.4,1503.6
1508.6,1391.8
1455.8000000000002,1292.6
1383.0,1200.4
1312.0,1137.6
1230.0,1076.9999999999998
1115.8000000000002,1000.4
1017.6,926.8
944.6,840.3999999999999
862.0,757.3999999999999
769.1999999999998,686.8
646.4000000000001,616.8
521.4000000000001,542.8
433.4000000000001,470.9999999999998
366.5999999999999,379.8
294.0,306.79999999999995
206.0,239.6000000000001
133.19999999999982,149.39999999999986
63.0,110.60000000000014
0.599999999999909,42.39999999999986
0.0,0.0
24.799999999999955,16.0
47.40000000000009,47.39999999999986
61.40000000000009,80.39999999999986
101.20000000000005,123.60000000000014
165.80000000000018,174.39999999999986
244.4000000000001,218.79999999999995
319.0,285.9999999999998
409.1999999999998,376.9999999999998
509.1999999999998,474.8
636.5999999999999,576.3999999999999
782.8000000000002,683.6000000000001
899.8000000000002,802.2
984.6,899.9999999999998
1073.0,985.2
1157.4,1073.6
1240.4,1181.4
1346.4,1303.9999999999998
1437.8000000000002,1401.9999999999998
1544.1999999999998,1492.9999999999998
1609.4,1581.9999999999998
1702.6,1676.8
1791.4,1747.2
1827.8,1809.4
1889.4,1885.0
1946.0,1932.0
1977.6,1974.8
2016.6,2019.6
2056.6,2069.0
2091.6,2109.0
2134.4,2129.4
2164.6,2160.8
2192.6000000000004,2194.0
2233.8,2223.6000000000004
2280.8,2248.6000000000004
2318.8,2272.8
2337.2,2292.4000000000005
2345.0,2316.8
2379.2,2334.8
2396.6000000000004,2365.6000000000004
2445.8,2410.4000000000005
2529.6000000000004,2489.0
2651.2,2602.8
2773.2,2727.6000000000004
2940.4,2854.0
3068.0,2993.4000000000005
3211.0,3138.8
3328.2,3259.8
3451.8,3377.6000000000004
3560.4,3478.0
3663.0,3589.6000000000004
3758.4,3685.2
3814.4,3770.0
3889.2,3857.8
3994.0,3953.0
4116.8,4071.400000000001
4234.4,4193.8
4360.0,4326.6
4483.0,4437.6
4555.0,4523.8
4631.0,4606.2
4708.0,4694.6
4798.8,4791.0
4888.2,4876.8
4981.4,4954.8
5047.6,5031.8
5116.0,5113.0
5199.6,5190.400000000001
5306.8,5277.400000000001
5384.8,5346.6
5455.2,5409.6
5494.0,5462.8
5556.6,5560.6
5757.2,5818.2
5891.4,5956.0
5993.2,6053.400000000001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
